"WBIC","species","surveyYear","county","meanEF_CPEkm","totalFishCaught","totalDistShockedKm","totalHoursSampled","std","N"
2242500,"BLUEGILL",2014,"PRICE",10.8740228913716,70,2.485484,1.683,NA,1
2242500,"YELLOW PERCH",2008,"PRICE",1.83926330048343,18,3.781663906,2.483,NA,1
2242500,"YELLOW PERCH",2014,"PRICE",0.466029552487355,3,2.485484,1.683,NA,1
2244200,"BLACK CRAPPIE",2009,"PRICE",9.30194986764761,44,1.826209369,1.683,NA,1
2244200,"BLUEGILL",2009,"PRICE",38.0528663924342,180,1.826209369,1.683,NA,1
2244200,"YELLOW PERCH",2009,"PRICE",4.23154833658518,20,1.826209369,1.683,NA,1
2245100,"BLACK CRAPPIE",2011,"PRICE",11.0293660755341,71,2.485484,2.033,NA,1
2245100,"BLUEGILL",2011,"PRICE",28.4278027017287,183,2.485484,2.033,NA,1
2245100,"YELLOW PERCH",2011,"PRICE",3.57289323573639,23,2.485484,2.033,NA,1
2252200,"BLACK CRAPPIE",2010,"PRICE",0.913417922875216,3,1.270703695,1.183,NA,1
2252200,"BLUEGILL",2010,"PRICE",34.6415300682267,114,1.270703695,1.183,NA,1
2256800,"BLACK CRAPPIE",2001,"PRICE",0.888563013409224,2,0.8699194,0.8,NA,1
2256800,"BLACK CRAPPIE",2015,"PRICE",2.36121639926927,10,1.63420573,1.067,NA,1
2256800,"BLUEGILL",2001,"PRICE",46.6029552487355,105,0.8699194,0.8,NA,1
2256800,"BLUEGILL",2015,"PRICE",0.236121639926927,1,1.63420573,1.067,NA,1
2256800,"YELLOW PERCH",2015,"PRICE",4.96476816583196,21,1.63420573,1.067,NA,1
2265100,"BLACK CRAPPIE",2001,"IRON",1.14953956280214,5,1.6777017,1.1,NA,1
2265100,"BLACK CRAPPIE",2009,"IRON",2.48549094659923,8,1.242742,1,NA,1
2265100,"BLACK CRAPPIE",2015,"IRON",2.2431555793058,11,1.89518155,1.2,NA,1
2265100,"BLUEGILL",2001,"IRON",6.90345110417935,30,1.6777017,1.1,NA,1
2265100,"BLUEGILL",2009,"IRON",34.1755005157394,110,1.242742,1,NA,1
2265100,"BLUEGILL",2015,"IRON",3.05715386431705,15,1.89518155,1.2,NA,1
2265100,"YELLOW PERCH",2001,"IRON",2.52898703816471,11,1.6777017,1.1,NA,1
2265100,"YELLOW PERCH",2009,"IRON",3.41755005157394,11,1.242742,1,NA,1
2267800,"BLACK CRAPPIE",2012,"PRICE",1.55343184162452,10,2.485484,2.2,NA,1
2267800,"BLUEGILL",2012,"PRICE",3.26220686741149,21,2.485484,2.2,NA,1
2267800,"YELLOW PERCH",2012,"PRICE",0.93205910497471,6,2.485484,2.2,NA,1
2268300,"BLACK CRAPPIE",2012,"PRICE",8.69921831309729,56,2.485484,2.2,NA,1
2268300,"BLUEGILL",2012,"PRICE",15.3789752320827,99,2.485484,2.2,NA,1
2268300,"YELLOW PERCH",2012,"PRICE",0.621372736649807,4,2.485484,2.2,NA,1
2268500,"BLACK CRAPPIE",2005,"PRICE",0.118060819963463,1,3.2311292,2.2,NA,1
2268500,"BLACK CRAPPIE",2012,"PRICE",0.621372736649807,2,1.242742,1.233,NA,1
2268500,"BLUEGILL",2012,"PRICE",26.0976549392919,84,1.242742,1.233,NA,1
2268500,"YELLOW PERCH",2012,"PRICE",2.48549094659923,8,1.242742,1.233,NA,1
2268600,"BLACK CRAPPIE",2012,"VILAS",6.21372736649807,20,1.242742,1.333,NA,1
2268600,"BLUEGILL",2012,"VILAS",38.525109672288,124,1.242742,1.333,NA,1
2268600,"YELLOW PERCH",2012,"VILAS",3.10686368324903,10,1.242742,1.333,NA,1
2271600,"BLACK CRAPPIE",2016,"ONEIDA",4.97098189319845,48,3.728226,2.433,NA,1
2271600,"BLUEGILL",2016,"ONEIDA",1.96975157517989,19,3.728226,2.433,NA,1
2271600,"YELLOW PERCH",2016,"ONEIDA",7.14578647147278,69,3.728226,2.433,NA,1
2275100,"BLUEGILL",1995,"SAWYER",0.857494376576733,13,5.8408874,5.3,NA,1
2275100,"BLUEGILL",2013,"SAWYER",21.3752221407534,108,1.95110494,1.317,NA,1
2275100,"YELLOW PERCH",1995,"SAWYER",6.14537636546659,93,5.8408874,5.3,NA,1
2275100,"YELLOW PERCH",2013,"SAWYER",6.33178818646153,32,1.95110494,1.317,NA,1
2275300,"BLACK CRAPPIE",2013,"SAWYER",6.00867436340363,29,1.864113,1.25,NA,1
2275300,"BLUEGILL",2013,"SAWYER",18.6411820994942,90,1.864113,1.25,NA,1
2275300,"YELLOW PERCH",2013,"SAWYER",5.17603489629289,25,1.864113,1.25,NA,1
2277200,"BLACK CRAPPIE",2012,"SAWYER",0.621372736649807,2,1.242742,1.417,NA,1
2277200,"BLUEGILL",2005,"SAWYER",4.08241887978923,23,2.1747985,1.433,NA,1
2277200,"BLUEGILL",2012,"SAWYER",9.94196378639691,32,1.242742,1.417,NA,1
2277200,"YELLOW PERCH",2005,"SAWYER",3.37405396000845,19,2.1747985,1.433,NA,1
2277200,"YELLOW PERCH",2012,"SAWYER",6.21372736649807,20,1.242742,1.417,NA,1
2277600,"BLUEGILL",2005,"SAWYER",3.10686368324903,11,1.3670162,1.083,NA,1
2277600,"BLUEGILL",2012,"SAWYER",8.38853194477239,27,1.242742,1.55,NA,1
2277600,"YELLOW PERCH",2005,"SAWYER",20.3375296705482,72,1.3670162,1.083,NA,1
2277600,"YELLOW PERCH",2012,"SAWYER",7.76715920812258,25,1.242742,1.55,NA,1
2279800,"BLUEGILL",2008,"PRICE",6.424994096959,18,1.08118554,0.6,NA,1
2279800,"YELLOW PERCH",2008,"PRICE",33.920737693713,95,1.08118554,0.6,NA,1
2283300,"BLACK CRAPPIE",2014,"PRICE",0.124274547329961,1,3.19384694,2.15,NA,1
2283300,"BLUEGILL",2009,"PRICE",8.77378304149527,71,3.124253388,3.1,NA,1
2283300,"BLUEGILL",2014,"PRICE",1.81440839101744,15,3.19384694,2.15,NA,1
2283300,"YELLOW PERCH",2009,"PRICE",24.0968347272795,195,3.124253388,3.1,NA,1
2283300,"YELLOW PERCH",2014,"PRICE",18.4982663700647,153,3.19384694,2.15,NA,1
2286900,"BLACK CRAPPIE",2015,"PRICE",36.1203971814533,118,1.26138313,1.017,NA,1
2286900,"BLUEGILL",2015,"PRICE",31.2239800166528,102,1.26138313,1.017,NA,1
2286900,"YELLOW PERCH",2015,"PRICE",4.59194452384207,15,1.26138313,1.017,NA,1
2287200,"BLACK CRAPPIE",2011,"PRICE",0.826425739744243,4,1.864113,1.533,NA,1
2287200,"BLUEGILL",2011,"PRICE",7.25141983670324,35,1.864113,1.533,NA,1
2287200,"YELLOW PERCH",2011,"PRICE",1.65906520685498,8,1.864113,1.533,NA,1
2288900,"BLUEGILL",2011,"PRICE",3.93328942299328,19,1.864113,1.433,NA,1
2288900,"YELLOW PERCH",2011,"PRICE",2.06917121304386,10,1.864113,1.433,NA,1
2290100,"YELLOW PERCH",2011,"PRICE",0.366609914623386,2,2.1126614,1.667,NA,1
2290500,"BLACK CRAPPIE",2011,"ASHLAND",0.205053003094436,1,1.864113,1.5,NA,1
2290500,"BLUEGILL",2011,"ASHLAND",2.28043794350479,11,1.864113,1.5,NA,1
2290500,"YELLOW PERCH",2011,"ASHLAND",3.5231834168044,17,1.864113,1.5,NA,1
2294500,"BLUEGILL",2010,"IRON",1.82062211838393,5,1.059437555,0.8,NA,1
2294500,"YELLOW PERCH",2010,"IRON",2.91423813488759,8,1.059437555,0.8,NA,1
2294900,"BLACK CRAPPIE",2008,"IRON",0.372823641989884,6,6.21371,3.6,NA,1
2294900,"BLACK CRAPPIE",2009,"IRON",1.08740228913716,7,2.485484,2.3,NA,1
2294900,"BLACK CRAPPIE",2010,"IRON",2.01946139411187,13,2.485484,2.2,NA,1
2294900,"BLACK CRAPPIE",2012,"IRON",2.13752221407534,59,10.65029894,7.1,NA,1
2294900,"BLACK CRAPPIE",2014,"IRON",2.17480457827432,28,4.970968,3.1,NA,1
2294900,"BLACK CRAPPIE",2016,"IRON",0.857494376576733,33,14.912904,9.433,NA,1
2294900,"BLUEGILL",2008,"IRON",1.24274547329961,20,6.21371,3.6,NA,1
2294900,"BLUEGILL",2009,"IRON",0.776715920812258,5,2.485484,2.3,NA,1
2294900,"BLUEGILL",2010,"IRON",1.39808865746207,9,2.485484,2.2,NA,1
2294900,"BLUEGILL",2012,"IRON",1.16196701753514,32,10.65029894,7.1,NA,1
2294900,"BLUEGILL",2014,"IRON",1.78955348155144,23,4.970968,3.1,NA,1
2294900,"BLUEGILL",2016,"IRON",1.08740228913716,42,14.912904,9.433,NA,1
2294900,"YELLOW PERCH",2008,"IRON",0.745647283979768,12,6.21371,3.6,NA,1
2294900,"YELLOW PERCH",2009,"IRON",0.621372736649807,4,2.485484,2.3,NA,1
2294900,"YELLOW PERCH",2010,"IRON",0.310686368324903,2,2.485484,2.2,NA,1
2294900,"YELLOW PERCH",2012,"IRON",1.59692793319,44,10.65029894,7.1,NA,1
2294900,"YELLOW PERCH",2014,"IRON",0.236121639926927,3,4.970968,3.1,NA,1
2294900,"YELLOW PERCH",2016,"IRON",1.01283756073918,39,14.912904,9.433,NA,1
2295200,"BLACK CRAPPIE",2002,"IRON",0.136702002062957,1,2.7961695,2.4,NA,1
2295200,"BLACK CRAPPIE",2013,"IRON",0.329327550424398,3,3.52938728,2.317,NA,1
2295200,"BLUEGILL",2009,"IRON",0.621372736649807,2,1.242742,0.7,NA,1
2295200,"BLUEGILL",2013,"IRON",6.34421564119453,58,3.52938728,2.317,NA,1
2295200,"YELLOW PERCH",2002,"IRON",1.13089838070265,16,5.2816535,4.6,0.940266514061175,2
2295200,"YELLOW PERCH",2009,"IRON",1.55343184162452,5,1.242742,0.7,NA,1
2295200,"YELLOW PERCH",2013,"IRON",1.20546310910063,11,3.52938728,2.317,NA,1
2296500,"BLACK CRAPPIE",2001,"IRON",0.205053003094436,1,1.87654042,1.1,NA,1
2296500,"BLACK CRAPPIE",2012,"IRON",3.29948923161047,13,1.52235895,1,NA,1
2296500,"BLUEGILL",2001,"IRON",7.4067630208657,36,1.87654042,1.1,NA,1
2296500,"BLUEGILL",2012,"IRON",82.6798563386233,326,1.52235895,1,NA,1
2296500,"YELLOW PERCH",2001,"IRON",3.08822250114954,15,1.87654042,1.1,NA,1
2296500,"YELLOW PERCH",2012,"IRON",7.61181602396013,30,1.52235895,1,NA,1
2297000,"BLACK CRAPPIE",2014,"IRON",0.205053003094436,1,1.88275413,1.3,NA,1
2297000,"BLUEGILL",2009,"IRON",18.3304957311693,59,1.242742,1.6,NA,1
2297000,"BLUEGILL",2014,"IRON",6.15159009283309,30,1.88275413,1.3,NA,1
2297000,"YELLOW PERCH",2009,"IRON",1.55343184162452,5,1.242742,1.6,NA,1
2297000,"YELLOW PERCH",2014,"IRON",0.205053003094436,1,1.88275413,1.3,NA,1
2297800,"BLACK CRAPPIE",2000,"IRON",0.164663775212199,4,8.73647626,6.7,0.0395439188156569,2
2297800,"BLUEGILL",2000,"IRON",1.87965252836567,30,8.73647626,6.7,2.2012781474049,2
2297800,"YELLOW PERCH",2000,"IRON",11.7253035405819,259,8.73647626,6.7,1.10722972683839,2
2298300,"BLACK CRAPPIE",2008,"IRON",4.815638709036,31,2.485484,0.9,NA,1
2298300,"BLACK CRAPPIE",2015,"IRON",1.70877502578697,11,2.485484,1.7,NA,1
2298300,"BLUEGILL",2008,"IRON",20.0392707569563,129,2.485484,0.9,NA,1
2298300,"BLUEGILL",2015,"IRON",6.21372736649807,40,2.485484,1.7,NA,1
2298300,"YELLOW PERCH",2008,"IRON",2.17480457827432,14,2.485484,0.9,NA,1
2298300,"YELLOW PERCH",2015,"IRON",1.70877502578697,11,2.485484,1.7,NA,1
2298500,"BLACK CRAPPIE",2008,"IRON",3.10686368324903,5,0.621371,0.3,NA,1
2298500,"BLUEGILL",2008,"IRON",18.0198093628444,29,0.621371,0.3,NA,1
2298500,"YELLOW PERCH",2008,"IRON",4.97098189319845,8,0.621371,0.3,NA,1
2299200,"BLUEGILL",2013,"IRON",49.4799110194241,86,0.67108068,0.4,NA,1
2299200,"YELLOW PERCH",2013,"IRON",1.14953956280214,2,0.67108068,0.4,NA,1
2299300,"BLUEGILL",2012,"IRON",20.2753923968832,123,2.34256867,1.6,NA,1
2299300,"YELLOW PERCH",2012,"IRON",2.97016168118608,18,2.34256867,1.6,NA,1
2299900,"BLACK CRAPPIE",2009,"IRON",0.621372736649807,2,1.242742,1.2,NA,1
2299900,"BLUEGILL",2009,"IRON",11.1847092596965,36,1.242742,1.2,NA,1
2299900,"YELLOW PERCH",2009,"IRON",6.52441373482297,21,1.242742,1.2,NA,1
2300600,"BLACK CRAPPIE",2013,"IRON",1.24274547329961,7,2.1747985,1.133,NA,1
2300600,"BLUEGILL",2013,"IRON",34.4426907924988,194,2.1747985,1.133,NA,1
2300600,"YELLOW PERCH",2013,"IRON",14.9129456795954,84,2.1747985,1.133,NA,1
2301800,"BLACK CRAPPIE",2010,"IRON",0.310686368324903,1,1.242742,0.6,NA,1
2301800,"BLACK CRAPPIE",2014,"IRON",1.05633365230467,6,2.19343963,1.5,NA,1
2301800,"BLUEGILL",2010,"IRON",16.155691152895,52,1.242742,0.6,NA,1
2301800,"BLUEGILL",2014,"IRON",4.75350143537102,27,2.19343963,1.5,NA,1
2301800,"YELLOW PERCH",2010,"IRON",8.38853194477239,27,1.242742,0.6,NA,1
2301800,"YELLOW PERCH",2014,"IRON",9.15282041085165,52,2.19343963,1.5,NA,1
2303500,"BLACK CRAPPIE",1996,"IRON",0.664868828215293,49,28.583066,21.3,NA,1
2303500,"BLACK CRAPPIE",2001,"IRON",0.310686368324903,19,23.4878238,16.2,NA,1
2303500,"BLACK CRAPPIE",2011,"IRON",6.52441373482297,63,3.728226,2.3,NA,1
2303500,"BLACK CRAPPIE",2015,"IRON",7.30112965563523,94,4.970968,3.15,NA,1
2303500,"BLUEGILL",1996,"IRON",3.55425205363689,263,28.583066,21.3,NA,1
2303500,"BLUEGILL",2001,"IRON",3.36784023264195,205,23.4878238,16.2,NA,1
2303500,"BLUEGILL",2011,"IRON",15.9506381498005,154,3.728226,2.3,NA,1
2303500,"BLUEGILL",2015,"IRON",12.5827979171586,162,4.970968,3.15,NA,1
2303500,"YELLOW PERCH",1996,"IRON",8.84834776989325,655,28.583066,21.3,NA,1
2303500,"YELLOW PERCH",2001,"IRON",1.72741620788646,105,23.4878238,16.2,NA,1
2303500,"YELLOW PERCH",2011,"IRON",5.69798799507873,55,3.728226,2.3,NA,1
2303500,"YELLOW PERCH",2015,"IRON",2.64083413076168,34,4.970968,3.15,NA,1
2306200,"BLUEGILL",2015,"IRON",11.6134564479849,20,0.66486697,0.533,NA,1
2306200,"YELLOW PERCH",2015,"IRON",48.7839735543763,84,0.66486697,0.533,NA,1
2306300,"BLACK CRAPPIE",2013,"IRON",3.31191668634347,32,3.728226,2.2,NA,1
2306300,"BLUEGILL",2013,"IRON",9.94196378639691,96,3.728226,2.2,NA,1
2306300,"YELLOW PERCH",2013,"IRON",6.1080940012676,59,3.728226,2.2,NA,1
2307300,"BLACK CRAPPIE",2000,"IRON",3.90532764984404,63,6.835081,4.9,5.37357919017204,2
2307300,"BLACK CRAPPIE",2008,"IRON",4.97098189319845,48,3.728226,1.8,NA,1
2307300,"BLACK CRAPPIE",2013,"IRON",0.845066921843737,8,3.6660889,2.417,NA,1
2307300,"BLUEGILL",2000,"IRON",14.2294356692806,232,6.835081,4.9,17.4871996540349,2
2307300,"BLUEGILL",2008,"IRON",25.4762822026421,246,3.728226,1.8,NA,1
2307300,"BLUEGILL",2013,"IRON",19.0637155604161,181,3.6660889,2.417,NA,1
2307300,"YELLOW PERCH",2000,"IRON",10.4608100214995,194,6.835081,4.9,7.76378939414064,2
2307300,"YELLOW PERCH",2008,"IRON",0.621372736649807,6,3.728226,1.8,NA,1
2307300,"YELLOW PERCH",2013,"IRON",0.73943355661327,7,3.6660889,2.417,NA,1
2307600,"BLUEGILL",2014,"IRON",2.87074204332211,12,1.6155646,1.1,NA,1
2307600,"YELLOW PERCH",2014,"IRON",23.8979954515516,100,1.6155646,1.1,NA,1
2309700,"BLACK CRAPPIE",2013,"IRON",0.422533460921869,3,2.7340324,1.767,NA,1
2309700,"BLUEGILL",2013,"IRON",6.21372736649807,44,2.7340324,1.767,NA,1
2309700,"YELLOW PERCH",2013,"IRON",0.142915729429456,1,2.7340324,1.767,NA,1
2313600,"BLACK CRAPPIE",2002,"IRON",1.51925634110878,22,5.592339,3.5,0.197719594078284,2
2313600,"BLACK CRAPPIE",2010,"IRON",0.621372736649807,2,1.242742,1.3,NA,1
2313600,"BLACK CRAPPIE",2015,"IRON",0.347968732523892,2,2.23072189,1.4,NA,1
2313600,"BLUEGILL",2002,"IRON",11.8060819963463,171,5.592339,3.5,11.4237987689676,2
2313600,"BLUEGILL",2010,"IRON",33.5541277790896,108,1.242742,1.3,NA,1
2313600,"BLUEGILL",2015,"IRON",8.30775348900791,48,2.23072189,1.4,NA,1
2313600,"YELLOW PERCH",2002,"IRON",0.273404004125915,2,2.7961695,1.8,NA,1
2314100,"BLACK CRAPPIE",2002,"IRON",0.863708103943231,5,2.2369356,1.3,NA,1
2314100,"BLACK CRAPPIE",2010,"IRON",0.310686368324903,1,1.242742,1.1,NA,1
2314100,"BLACK CRAPPIE",2015,"IRON",8.20833385114395,37,1.7398388,1.15,NA,1
2314100,"BLUEGILL",2002,"IRON",5.60167522089801,65,4.49251233,2.7,5.98870681619337,2
2314100,"BLUEGILL",2010,"IRON",27.6510867809164,89,1.242742,1.1,NA,1
2314100,"BLUEGILL",2015,"IRON",11.5388917195869,52,1.7398388,1.15,NA,1
2314100,"YELLOW PERCH",2002,"IRON",0.344861868840643,4,4.49251233,2.7,0.241657281651237,2
2314100,"YELLOW PERCH",2010,"IRON",0.310686368324903,1,1.242742,1.1,NA,1
2314100,"YELLOW PERCH",2015,"IRON",0.22369418519393,1,1.7398388,1.15,NA,1
2316100,"BLACK CRAPPIE",2011,"IRON",2.36743012663576,8,1.3048791,1,NA,1
2316100,"BLACK CRAPPIE",2016,"IRON",21.4373594144183,69,1.242742,0.783,NA,1
2316100,"BLUEGILL",2011,"IRON",33.4360669591261,113,1.3048791,1,NA,1
2316100,"BLUEGILL",2016,"IRON",5.90304099817316,19,1.242742,0.783,NA,1
2316100,"YELLOW PERCH",2011,"IRON",7.4005492934992,25,1.3048791,1,NA,1
2316100,"YELLOW PERCH",2016,"IRON",4.03892278822374,13,1.242742,0.783,NA,1
2316600,"BLACK CRAPPIE",2015,"VILAS",1.87033193731592,10,2.06295172,1.433,NA,1
2316600,"BLUEGILL",2015,"VILAS",4.11970124398822,22,2.06295172,1.433,NA,1
2316600,"YELLOW PERCH",2015,"VILAS",4.4925248859781,24,2.06295172,1.433,NA,1
2318500,"BLACK CRAPPIE",2012,"IRON",14.6022593112705,47,1.242742,0.8,NA,1
2318500,"BLUEGILL",2012,"IRON",14.2915729429456,46,1.242742,0.8,NA,1
2318500,"YELLOW PERCH",2012,"IRON",36.9716778306635,119,1.242742,0.8,NA,1
2328700,"BLUEGILL",2012,"VILAS",0.149129456795954,4,10.20291182,5.817,NA,1
2329600,"BLACK CRAPPIE",2002,"VILAS",0.248549094659923,2,3.106855,2,NA,1
2329600,"BLUEGILL",2002,"VILAS",0.621372736649807,5,3.106855,2,NA,1
2329600,"YELLOW PERCH",2002,"VILAS",0.745647283979768,6,3.106855,2,NA,1
2330800,"BLACK CRAPPIE",2002,"VILAS",1.62799657002249,64,15.1614524,10.65,NA,1
2330800,"BLACK CRAPPIE",2015,"VILAS",0.608945281916811,4,2.5476211,2.383,NA,1
2330800,"BLUEGILL",2002,"VILAS",7.30734338300173,287,15.1614524,10.65,NA,1
2330800,"BLUEGILL",2015,"VILAS",21.3690084133869,141,2.5476211,2.383,NA,1
2330800,"YELLOW PERCH",2002,"VILAS",2.87695577068861,113,15.1614524,10.65,NA,1
2336700,"BLACK CRAPPIE",2016,"VILAS",5.4805075372513,15,1.0563307,0.8,NA,1
2336700,"BLUEGILL",2016,"VILAS",23.3946835348652,64,1.0563307,0.8,NA,1
2336700,"YELLOW PERCH",2016,"VILAS",0.366609914623386,1,1.0563307,0.8,NA,1
2336800,"BLACK CRAPPIE",2016,"VILAS",0.35418245989039,3,3.27462517,2.483,NA,1
2336800,"BLUEGILL",2016,"VILAS",5.66070563087974,48,3.27462517,2.483,NA,1
2336800,"YELLOW PERCH",2016,"VILAS",0.944486559707706,8,3.27462517,2.483,NA,1
2338100,"BLUEGILL",2010,"VILAS",1.68392011632098,13,2.97636709,2.417,NA,1
2338100,"YELLOW PERCH",2010,"VILAS",0.776715920812258,6,2.97636709,2.417,NA,1
2339100,"BLUEGILL",2016,"VILAS",0.714578647147278,11,5.97137531,4.267,NA,1
2339100,"YELLOW PERCH",2016,"VILAS",1.74605738998596,27,5.97137531,4.267,NA,1
2348700,"BLACK CRAPPIE",2014,"CHIPPEWA",57.7006723253011,130,0.8699194,0.5,NA,1
2348700,"BLUEGILL",2014,"CHIPPEWA",0.888563013409224,2,0.8699194,0.5,NA,1
2348700,"YELLOW PERCH",2014,"CHIPPEWA",0.888563013409224,2,0.8699194,0.5,NA,1
2349600,"BLACK CRAPPIE",2001,"RUSK",2.48549094659923,4,0.621371,0.667,NA,1
2349600,"BLACK CRAPPIE",2010,"RUSK",0.173984366261946,1,2.238178342,1.583,NA,1
2349600,"BLUEGILL",2001,"RUSK",7.45647283979768,12,0.621371,0.667,NA,1
2349600,"BLUEGILL",2010,"RUSK",31.9199174817006,185,2.238178342,1.583,NA,1
2349600,"YELLOW PERCH",2010,"RUSK",2.75889495072514,16,2.238178342,1.583,NA,1
2350200,"BLACK CRAPPIE",2010,"RUSK",0.453602097754359,3,2.538300535,1.867,NA,1
2350200,"BLACK CRAPPIE",2016,"RUSK",3.41755005157394,22,2.485484,1.767,NA,1
2350200,"BLUEGILL",2010,"RUSK",59.0241962543651,388,2.538300535,1.867,NA,1
2350200,"BLUEGILL",2016,"RUSK",39.4571687772627,254,2.485484,1.767,NA,1
2350200,"YELLOW PERCH",2010,"RUSK",0.155343184162452,1,2.538300535,1.867,NA,1
2350200,"YELLOW PERCH",2016,"RUSK",0.310686368324903,2,2.485484,1.767,NA,1
2350400,"BLACK CRAPPIE",2010,"RUSK",1.21789056383362,4,1.270082324,1.183,NA,1
2350400,"BLACK CRAPPIE",2016,"RUSK",1.24274547329961,4,1.242742,0.883,NA,1
2350400,"BLUEGILL",2010,"RUSK",45.5963314153628,150,1.270082324,1.183,NA,1
2350400,"BLUEGILL",2016,"RUSK",13.9808865746207,45,1.242742,0.883,NA,1
2350400,"YELLOW PERCH",2010,"RUSK",0.304472640958405,1,1.270082324,1.183,NA,1
2350400,"YELLOW PERCH",2016,"RUSK",0.621372736649807,2,1.242742,0.883,NA,1
2350500,"BLACK CRAPPIE",2010,"RUSK",0.198839275727938,1,1.955454537,1.4,NA,1
2350500,"BLACK CRAPPIE",2016,"RUSK",0.615159009283309,3,1.88275413,1.25,NA,1
2350500,"BLUEGILL",2010,"RUSK",46.8017945244634,237,1.955454537,1.4,NA,1
2350500,"BLUEGILL",2016,"RUSK",25.6316253868045,125,1.88275413,1.25,NA,1
2350500,"YELLOW PERCH",2010,"RUSK",0.198839275727938,1,1.955454537,1.4,NA,1
2350500,"YELLOW PERCH",2016,"RUSK",0.615159009283309,3,1.88275413,1.25,NA,1
2350600,"BLACK CRAPPIE",2010,"RUSK",0.664868828215293,2,1.164449254,0.883,NA,1
2350600,"BLACK CRAPPIE",2016,"RUSK",2.48549094659923,2,0.3106855,0.3,NA,1
2350600,"BLUEGILL",2010,"RUSK",62.6716542184995,189,1.164449254,0.883,NA,1
2350600,"BLUEGILL",2016,"RUSK",68.3510010314787,55,0.3106855,0.3,NA,1
2350600,"YELLOW PERCH",2016,"RUSK",2.48549094659923,2,0.3106855,0.3,NA,1
2351400,"BLACK CRAPPIE",2008,"CHIPPEWA",1.39808865746207,9,2.485484,3.15,NA,1
2351400,"BLACK CRAPPIE",2012,"CHIPPEWA",0.776715920812258,6,2.9825808,2.4,NA,1
2351400,"BLACK CRAPPIE",2016,"CHIPPEWA",2.13130848670884,12,2.1747985,1.7,NA,1
2351400,"BLUEGILL",2008,"CHIPPEWA",14.7576024954329,95,2.485484,3.15,NA,1
2351400,"BLUEGILL",2012,"CHIPPEWA",4.01406787875775,31,2.9825808,2.4,NA,1
2351400,"BLUEGILL",2016,"CHIPPEWA",8.87941640672574,50,2.1747985,1.7,NA,1
2351400,"YELLOW PERCH",2008,"CHIPPEWA",5.90304099817316,38,2.485484,3.15,NA,1
2351400,"YELLOW PERCH",2012,"CHIPPEWA",0.646227646115799,5,2.9825808,2.4,NA,1
2351400,"YELLOW PERCH",2016,"CHIPPEWA",1.06254737967117,6,2.1747985,1.7,NA,1
2355300,"BLACK CRAPPIE",2013,"RUSK",13.0488274696459,84,2.485484,1.617,NA,1
2355300,"BLUEGILL",2013,"RUSK",26.4083413076168,170,2.485484,1.617,NA,1
2355300,"YELLOW PERCH",2013,"RUSK",0.155343184162452,1,2.485484,1.617,NA,1
2359700,"BLACK CRAPPIE",2000,"RUSK",64.0013918749301,103,0.621371,0.6,NA,1
2359700,"BLACK CRAPPIE",2011,"RUSK",10.7683895261411,52,1.864113,1.533,NA,1
2359700,"BLUEGILL",2000,"RUSK",223.072812457281,359,0.621371,0.6,NA,1
2359700,"BLUEGILL",2011,"RUSK",19.262554836144,93,1.864113,1.533,NA,1
2359700,"YELLOW PERCH",2000,"RUSK",6.83510010314787,11,0.621371,0.6,NA,1
2359700,"YELLOW PERCH",2011,"RUSK",3.31191668634347,16,1.864113,1.533,NA,1
2368500,"BLACK CRAPPIE",2008,"RUSK",10.7124659798427,15,0.54059277,0.4,NA,1
2368500,"BLUEGILL",2008,"RUSK",126.40585581667,177,0.54059277,0.4,NA,1
2368500,"YELLOW PERCH",2008,"RUSK",10.7124659798427,15,0.54059277,0.4,NA,1
2368700,"BLACK CRAPPIE",2014,"RUSK",4.03892278822374,13,1.242742,0.8,NA,1
2368700,"BLUEGILL",2014,"RUSK",25.786968570967,83,1.242742,0.8,NA,1
2374600,"YELLOW PERCH",2008,"SAWYER",10.7683895261411,13,0.46602825,0.75,NA,1
2381100,"BLACK CRAPPIE",2011,"SAWYER",21.9033889669057,141,2.485484,2.65,NA,1
2381100,"BLACK CRAPPIE",2016,"SAWYER",9.78662060223446,63,2.485484,2.25,NA,1
2381100,"BLUEGILL",2011,"SAWYER",31.3793232008152,202,2.485484,2.65,NA,1
2381100,"BLUEGILL",2016,"SAWYER",23.9228503610176,154,2.485484,2.25,NA,1
2381100,"YELLOW PERCH",2011,"SAWYER",2.79617731492413,18,2.485484,2.65,NA,1
2381100,"YELLOW PERCH",2016,"SAWYER",1.70877502578697,11,2.485484,2.25,NA,1
2381800,"BLACK CRAPPIE",2012,"SAWYER",1.67770638895448,4,0.91962908,2.117,NA,1
2381800,"BLUEGILL",2012,"SAWYER",76.8327388867486,183,0.91962908,2.117,NA,1
2381800,"YELLOW PERCH",2012,"SAWYER",6.30071954962904,15,0.91962908,2.117,NA,1
2382300,"BLACK CRAPPIE",2010,"SAWYER",25.4762822026421,82,1.242742,3.067,NA,1
2382300,"BLACK CRAPPIE",2015,"SAWYER",6.59276473585445,26,1.52235895,1.333,NA,1
2382300,"BLUEGILL",2010,"SAWYER",91.9631650241714,296,1.242742,3.067,NA,1
2382300,"BLUEGILL",2015,"SAWYER",24.6001466439659,97,1.52235895,1.333,NA,1
2382300,"YELLOW PERCH",2010,"SAWYER",1.55343184162452,5,1.242742,3.067,NA,1
